"Date;Rented Bike Count;Hour;Temperature(°C);Humidity(%);Wind speed (m/s);Visibility (10m);Dew point temperature(°C);Solar Radiation (MJ/m2);Rainfall(mm);Snowfall (cm);Seasons;Holiday;Functioning Day"
"30/05/2018;167;4;183;84;9;409;155;0;0;0;Spring;No Holiday;Yes"
"30/05/2018;239;5;184;84;6;352;156;0;0;0;Spring;No Holiday;Yes"
"30/05/2018;505;6;186;84;7;316;158;1;0;0;Spring;No Holiday;Yes"
"30/05/2018;1150;7;189;85;6;289;163;12;0;0;Spring;No Holiday;Yes"
"30/05/2018;1937;8;193;83;6;394;163;23;0;0;Spring;No Holiday;Yes"
"30/05/2018;1200;9;198;79;13;405;16;45;0;0;Spring;No Holiday;Yes"
"30/05/2018;916;10;214;71;17;476;159;143;0;0;Spring;No Holiday;Yes"
"30/05/2018;975;11;228;66;27;1270;161;276;0;0;Spring;No Holiday;Yes"
"30/05/2018;1187;12;232;64;3;1305;16;208;0;0;Spring;No Holiday;Yes"
"30/05/2018;1134;13;24;56;26;1282;146;294;0;0;Spring;No Holiday;Yes"
"30/05/2018;1119;14;243;58;29;1211;155;292;0;0;Spring;No Holiday;Yes"
"30/05/2018;1280;15;243;52;3;1447;138;255;0;0;Spring;No Holiday;Yes"
"30/05/2018;1571;16;247;47;3;1594;126;244;0;0;Spring;No Holiday;Yes"
"30/05/2018;2166;17;241;41;22;1980;10;19;0;0;Spring;No Holiday;Yes"
"30/05/2018;3251;18;236;42;21;2000;99;123;0;0;Spring;No Holiday;Yes"
"30/05/2018;2650;19;212;52;36;1856;109;55;0;0;Spring;No Holiday;Yes"
"30/05/2018;2224;20;191;64;26;1530;121;6;0;0;Spring;No Holiday;Yes"
"30/05/2018;2074;21;182;69;2;1286;124;0;0;0;Spring;No Holiday;Yes"
"30/05/2018;1732;22;173;76;17;801;13;0;0;0;Spring;No Holiday;Yes"
"30/05/2018;1158;23;164;80;15;642;129;0;0;0;Spring;No Holiday;Yes"
"31/05/2018;844;0;158;82;16;546;127;0;0;0;Spring;No Holiday;Yes"
"31/05/2018;610;1;155;82;15;513;124;0;0;0;Spring;No Holiday;Yes"
"31/05/2018;470;2;152;84;7;485;125;0;0;0;Spring;No Holiday;Yes"
"31/05/2018;328;3;15;84;13;473;123;0;0;0;Spring;No Holiday;Yes"
"31/05/2018;188;4;148;85;7;478;122;0;0;0;Spring;No Holiday;Yes"
"31/05/2018;265;5;144;82;12;708;113;0;0;0;Spring;No Holiday;Yes"
"31/05/2018;646;6;143;82;7;653;112;5;0;0;Spring;No Holiday;Yes"
"31/05/2018;1401;7;149;71;9;651;96;47;0;0;Spring;No Holiday;Yes"
"31/05/2018;2281;8;169;65;16;896;102;121;0;0;Spring;No Holiday;Yes"
"31/05/2018;1277;9;188;59;16;1233;106;19;0;0;Spring;No Holiday;Yes"
"31/05/2018;936;10;208;54;12;1129;111;245;0;0;Spring;No Holiday;Yes"
"31/05/2018;979;11;22;54;27;1189;122;289;0;0;Spring;No Holiday;Yes"
"31/05/2018;1134;12;237;44;13;1624;107;32;0;0;Spring;No Holiday;Yes"
"31/05/2018;1151;13;25;47;25;1120;128;334;0;0;Spring;No Holiday;Yes"
"31/05/2018;1164;14;259;43;27;1493;123;297;0;0;Spring;No Holiday;Yes"
"31/05/2018;1280;15;269;37;27;1850;109;29;0;0;Spring;No Holiday;Yes"
"31/05/2018;1550;16;273;38;29;1784;117;241;0;0;Spring;No Holiday;Yes"
"31/05/2018;2047;17;272;42;29;1828;131;179;0;0;Spring;No Holiday;Yes"
"31/05/2018;3119;18;264;42;31;1995;124;79;0;0;Spring;No Holiday;Yes"
"31/05/2018;2534;19;252;53;31;1983;0;51;0;0;Spring;No Holiday;Yes"
"31/05/2018;2164;20;231;58;29;1950;143;6;0;0;Spring;No Holiday;Yes"
"31/05/2018;2070;21;219;60;25;1551;137;0;0;0;Spring;No Holiday;Yes"
"31/05/2018;1900;22;211;59;21;1874;127;0;0;0;Spring;No Holiday;Yes"
"31/05/2018;1343;23;205;62;22;1903;129;0;0;0;Spring;No Holiday;Yes"
"01/06/2018;963;0;201;63;11;1698;128;0;0;0;Summer;No Holiday;Yes"
"01/06/2018;776;1;195;65;4;1662;127;0;0;0;Summer;No Holiday;Yes"
"01/06/2018;554;2;19;72;14;1258;138;0;0;0;Summer;No Holiday;Yes"
"01/06/2018;366;3;186;72;14;1340;134;0;0;0;Summer;No Holiday;Yes"
"01/06/2018;265;4;181;76;18;561;137;0;0;0;Summer;No Holiday;Yes"
"01/06/2018;306;5;178;75;1;1210;133;0;0;0;Summer;No Holiday;Yes"
"01/06/2018;672;6;175;76;12;1161;132;5;0;0;Summer;No Holiday;Yes"
"01/06/2018;1421;7;181;64;6;923;111;47;0;0;Summer;No Holiday;Yes"
"01/06/2018;2149;8;206;55;7;1200;112;121;0;0;Summer;No Holiday;Yes"
"01/06/2018;1219;9;231;52;17;1012;126;188;0;0;Summer;No Holiday;Yes"
"01/06/2018;862;10;253;45;13;1371;125;245;0;0;Summer;No Holiday;Yes"
"01/06/2018;1036;11;268;38;26;1879;112;299;0;0;Summer;No Holiday;Yes"
"01/06/2018;1076;12;282;34;26;1867;108;326;0;0;Summer;No Holiday;Yes"
"01/06/2018;1093;13;294;33;22;1535;114;33;0;0;Summer;No Holiday;Yes"
"01/06/2018;1071;14;296;31;37;1988;106;325;0;0;Summer;No Holiday;Yes"
"01/06/2018;1235;15;299;36;33;1866;132;294;0;0;Summer;No Holiday;Yes"
"01/06/2018;1488;16;299;34;32;1912;123;246;0;0;Summer;No Holiday;Yes"
"01/06/2018;2123;17;292;35;43;1967;121;187;0;0;Summer;No Holiday;Yes"
"01/06/2018;3088;18;285;36;3;1981;119;121;0;0;Summer;No Holiday;Yes"
"01/06/2018;2505;19;268;35;19;2000;10;54;0;0;Summer;No Holiday;Yes"
"01/06/2018;2163;20;25;39;28;2000;10;6;0;0;Summer;No Holiday;Yes"
"01/06/2018;2066;21;235;44;16;2000;105;0;0;0;Summer;No Holiday;Yes"
"01/06/2018;1991;22;227;44;15;2000;98;0;0;0;Summer;No Holiday;Yes"
"01/06/2018;1440;23;218;49;16;1965;106;0;0;0;Summer;No Holiday;Yes"
"02/06/2018;1165;0;209;53;14;1717;109;0;0;0;Summer;No Holiday;Yes"
"02/06/2018;989;1;202;57;4;1428;114;0;0;0;Summer;No Holiday;Yes"
"02/06/2018;677;2;196;60;19;1200;116;0;0;0;Summer;No Holiday;Yes"
"02/06/2018;475;3;189;63;15;1007;116;0;0;0;Summer;No Holiday;Yes"
"02/06/2018;312;4;183;66;13;929;118;0;0;0;Summer;No Holiday;Yes"
"02/06/2018;264;5;178;69;11;951;12;0;0;0;Summer;No Holiday;Yes"
"02/06/2018;342;6;177;68;13;842;117;5;0;0;Summer;No Holiday;Yes"
"02/06/2018;560;7;181;59;6;789;99;47;0;0;Summer;No Holiday;Yes"
"02/06/2018;898;8;204;54;1;828;107;123;0;0;Summer;No Holiday;Yes"
"02/06/2018;1005;9;233;43;12;1257;10;191;0;0;Summer;No Holiday;Yes"
"02/06/2018;1044;10;255;33;11;1815;0;252;0;0;Summer;No Holiday;Yes"
"02/06/2018;1094;11;273;35;23;1537;104;298;0;0;Summer;No Holiday;Yes"
"02/06/2018;1253;12;283;30;3;1675;9;329;0;0;Summer;No Holiday;Yes"
"02/06/2018;1334;13;296;24;24;1873;68;342;0;0;Summer;No Holiday;Yes"
"02/06/2018;1396;14;298;23;36;1945;64;332;0;0;Summer;No Holiday;Yes"
"02/06/2018;1535;15;298;24;29;1939;7;3;0;0;Summer;No Holiday;Yes"
"02/06/2018;1707;16;296;26;37;2000;8;258;0;0;Summer;No Holiday;Yes"
"02/06/2018;2025;17;289;22;27;1965;5;193;0;0;Summer;No Holiday;Yes"
"02/06/2018;2246;18;274;29;36;2000;77;119;0;0;Summer;No Holiday;Yes"
"02/06/2018;2337;19;254;33;27;2000;79;54;0;0;Summer;No Holiday;Yes"
"02/06/2018;2338;20;234;38;23;2000;82;6;0;0;Summer;No Holiday;Yes"
"02/06/2018;2238;21;221;44;25;2000;92;0;0;0;Summer;No Holiday;Yes"
"02/06/2018;1969;22;214;48;16;2000;99;0;0;0;Summer;No Holiday;Yes"
"02/06/2018;1490;23;206;52;5;2000;103;0;0;0;Summer;No Holiday;Yes"
"03/06/2018;1248;0;197;55;2;1986;103;0;0;0;Summer;No Holiday;Yes"
"03/06/2018;902;1;192;57;8;1985;104;0;0;0;Summer;No Holiday;Yes"
"03/06/2018;673;2;186;60;18;1841;106;0;0;0;Summer;No Holiday;Yes"
"03/06/2018;437;3;18;64;13;1560;11;0;0;0;Summer;No Holiday;Yes"
"03/06/2018;294;4;174;65;8;1093;107;0;0;0;Summer;No Holiday;Yes"
"03/06/2018;193;5;171;66;3;1370;106;0;0;0;Summer;No Holiday;Yes"
"03/06/2018;228;6;169;62;4;1768;95;6;0;0;Summer;No Holiday;Yes"
"03/06/2018;423;7;18;54;7;1997;85;51;0;0;Summer;No Holiday;Yes"
"03/06/2018;659;8;203;47;15;1785;86;105;0;0;Summer;No Holiday;Yes"
"03/06/2018;831;9;227;39;7;1880;8;191;0;0;Summer;No Holiday;Yes"
"03/06/2018;938;10;248;34;13;1869;78;209;0;0;Summer;No Holiday;Yes"
"03/06/2018;977;11;267;30;11;1782;76;283;0;0;Summer;No Holiday;Yes"
"03/06/2018;1134;12;287;27;17;1843;78;329;0;0;Summer;No Holiday;Yes"
"03/06/2018;1393;13;294;24;27;1905;67;318;0;0;Summer;No Holiday;Yes"
"03/06/2018;1399;14;298;26;22;1818;82;32;0;0;Summer;No Holiday;Yes"
"03/06/2018;1556;15;307;21;25;1876;58;295;0;0;Summer;No Holiday;Yes"
"03/06/2018;1834;16;304;28;36;1790;98;248;0;0;Summer;No Holiday;Yes"
"03/06/2018;2131;17;295;29;41;1944;95;184;0;0;Summer;No Holiday;Yes"
"03/06/2018;2349;18;293;25;24;1973;72;123;0;0;Summer;No Holiday;Yes"
"03/06/2018;2514;19;274;29;24;2000;77;5;0;0;Summer;No Holiday;Yes"
"03/06/2018;2460;20;253;32;22;1997;74;6;0;0;Summer;No Holiday;Yes"
"03/06/2018;2173;21;242;32;21;2000;64;0;0;0;Summer;No Holiday;Yes"
"03/06/2018;1741;22;23;38;12;1996;79;0;0;0;Summer;No Holiday;Yes"
"03/06/2018;1274;23;22;44;8;1978;91;0;0;0;Summer;No Holiday;Yes"
"04/06/2018;938;0;214;45;14;1964;89;0;0;0;Summer;No Holiday;Yes"
"04/06/2018;596;1;207;47;9;1987;89;0;0;0;Summer;No Holiday;Yes"
"04/06/2018;351;2;201;49;8;1978;9;0;0;0;Summer;No Holiday;Yes"
"04/06/2018;244;3;196;51;1;1923;91;0;0;0;Summer;No Holiday;Yes"
"04/06/2018;172;4;194;56;12;1752;103;0;0;0;Summer;No Holiday;Yes"
"04/06/2018;299;5;192;56;9;1772;102;0;0;0;Summer;No Holiday;Yes"
"04/06/2018;742;6;189;53;3;1871;91;4;0;0;Summer;No Holiday;Yes"
"04/06/2018;1505;7;195;52;8;1818;93;46;0;0;Summer;No Holiday;Yes"
"04/06/2018;2287;8;221;44;14;1435;92;116;0;0;Summer;No Holiday;Yes"
"04/06/2018;1243;9;233;37;4;1336;77;128;0;0;Summer;No Holiday;Yes"
"04/06/2018;970;10;251;40;27;1076;105;237;0;0;Summer;No Holiday;Yes"
"04/06/2018;1008;11;261;37;24;1079;102;279;0;0;Summer;No Holiday;Yes"
"04/06/2018;1152;12;263;36;31;1377;10;261;0;0;Summer;No Holiday;Yes"
"04/06/2018;1085;13;274;30;2;1768;82;303;0;0;Summer;No Holiday;Yes"
"04/06/2018;1148;14;265;43;39;1671;128;236;0;0;Summer;No Holiday;Yes"
"04/06/2018;1249;15;255;43;29;1996;119;171;0;0;Summer;No Holiday;Yes"
"04/06/2018;1671;16;255;43;32;1892;119;172;0;0;Summer;No Holiday;Yes"
"04/06/2018;2190;17;249;46;2;1855;124;91;0;0;Summer;No Holiday;Yes"
"04/06/2018;3380;18;244;48;19;1998;126;56;0;0;Summer;No Holiday;Yes"
"04/06/2018;2788;19;239;51;23;2000;131;12;0;0;Summer;No Holiday;Yes"
"04/06/2018;2508;20;234;43;11;2000;10;1;0;0;Summer;No Holiday;Yes"
"04/06/2018;2377;21;226;62;11;1363;149;0;0;0;Summer;No Holiday;Yes"
"04/06/2018;2000;22;22;64;18;1211;148;0;0;0;Summer;No Holiday;Yes"
"04/06/2018;1354;23;214;68;27;972;152;0;0;0;Summer;No Holiday;Yes"
"05/06/2018;927;0;205;71;28;1204;15;0;0;0;Summer;No Holiday;Yes"
"05/06/2018;742;1;20;67;7;1426;136;0;0;0;Summer;No Holiday;Yes"
"05/06/2018;448;2;197;66;5;1591;131;0;0;0;Summer;No Holiday;Yes"
"05/06/2018;314;3;191;72;6;1370;139;0;0;0;Summer;No Holiday;Yes"
"05/06/2018;214;4;185;72;6;1168;133;0;0;0;Summer;No Holiday;Yes"
"05/06/2018;282;5;181;73;5;1182;131;0;0;0;Summer;No Holiday;Yes"
"05/06/2018;733;6;178;73;4;1188;128;4;0;0;Summer;No Holiday;Yes"
"05/06/2018;1602;7;188;64;7;1099;118;48;0;0;Summer;No Holiday;Yes"
"05/06/2018;2322;8;215;58;11;1021;128;121;0;0;Summer;No Holiday;Yes"
"05/06/2018;1344;9;235;51;14;1169;127;182;0;0;Summer;No Holiday;Yes"
"05/06/2018;959;10;255;43;1;1568;119;249;0;0;Summer;No Holiday;Yes"
"05/06/2018;974;11;268;37;16;1639;108;291;0;0;Summer;No Holiday;Yes"
"05/06/2018;1111;12;282;35;12;1411;112;323;0;0;Summer;No Holiday;Yes"
"05/06/2018;1058;13;286;34;2;1274;111;282;0;0;Summer;No Holiday;Yes"
"05/06/2018;1120;14;289;34;27;1328;114;206;0;0;Summer;No Holiday;Yes"
"05/06/2018;1250;15;29;38;34;749;132;212;0;0;Summer;No Holiday;Yes"
"05/06/2018;1434;16;288;38;31;1027;13;214;0;0;Summer;No Holiday;Yes"
"05/06/2018;2115;17;281;37;36;1346;12;156;0;0;Summer;No Holiday;Yes"
"05/06/2018;3227;18;271;40;28;1811;123;1;0;0;Summer;No Holiday;Yes"
"05/06/2018;2615;19;255;43;31;1760;119;41;0;0;Summer;No Holiday;Yes"
"05/06/2018;2346;20;24;46;28;1896;116;6;0;0;Summer;No Holiday;Yes"
"05/06/2018;2404;21;233;51;17;1654;125;0;0;0;Summer;No Holiday;Yes"
"05/06/2018;2237;22;224;54;25;1778;126;0;0;0;Summer;No Holiday;Yes"
"05/06/2018;1646;23;219;56;7;1898;127;0;0;0;Summer;No Holiday;Yes"
"06/06/2018;1268;0;212;60;9;1789;131;0;0;0;Summer;Holiday;Yes"
"06/06/2018;1031;1;206;63;6;1670;133;0;0;0;Summer;Holiday;Yes"
"06/06/2018;792;2;201;65;1;1435;133;0;0;0;Summer;Holiday;Yes"
"06/06/2018;562;3;196;68;17;1260;135;0;0;0;Summer;Holiday;Yes"
"06/06/2018;332;4;192;68;8;1181;131;0;0;0;Summer;Holiday;Yes"
"06/06/2018;218;5;187;73;14;1065;137;0;0;0;Summer;Holiday;Yes"
"06/06/2018;351;6;185;73;11;1028;135;6;0;0;Summer;Holiday;Yes"
"06/06/2018;536;7;193;63;7;916;12;46;0;0;Summer;Holiday;Yes"
"06/06/2018;799;8;212;59;12;794;128;113;0;0;Summer;Holiday;Yes"
"06/06/2018;925;9;229;56;23;763;136;174;0;0;Summer;Holiday;Yes"
"06/06/2018;1087;10;243;53;29;949;141;237;0;0;Summer;Holiday;Yes"
"06/06/2018;1152;11;258;52;21;905;151;284;0;0;Summer;Holiday;Yes"
"06/06/2018;1400;12;273;51;28;703;162;316;0;0;Summer;Holiday;Yes"
"06/06/2018;1444;13;273;52;31;613;165;321;0;0;Summer;Holiday;Yes"
"06/06/2018;1603;14;274;50;35;615;16;301;0;0;Summer;Holiday;Yes"
"06/06/2018;1674;15;276;49;37;656;159;279;0;0;Summer;Holiday;Yes"
"06/06/2018;1940;16;279;47;28;824;155;236;0;0;Summer;Holiday;Yes"
"06/06/2018;2104;17;274;48;27;1084;154;18;0;0;Summer;Holiday;Yes"
"06/06/2018;2162;18;266;52;25;1368;159;109;0;0;Summer;Holiday;Yes"
"06/06/2018;2163;19;249;56;31;1469;155;51;0;0;Summer;Holiday;Yes"
"06/06/2018;2145;20;234;64;18;1144;161;7;0;0;Summer;Holiday;Yes"
"06/06/2018;1935;21;221;72;25;923;168;0;0;0;Summer;Holiday;Yes"
"06/06/2018;1624;22;208;78;18;763;168;0;0;0;Summer;Holiday;Yes"
"06/06/2018;1251;23;201;77;31;797;159;0;0;0;Summer;Holiday;Yes"
"07/06/2018;978;0;196;82;17;628;164;0;0;0;Summer;No Holiday;Yes"
"07/06/2018;606;1;191;86;18;522;166;0;0;0;Summer;No Holiday;Yes"
"07/06/2018;418;2;188;88;3;500;167;0;0;0;Summer;No Holiday;Yes"
"07/06/2018;275;3;184;88;16;465;163;0;0;0;Summer;No Holiday;Yes"
"07/06/2018;191;4;181;88;18;458;16;0;0;0;Summer;No Holiday;Yes"
"07/06/2018;288;5;178;91;22;393;163;0;0;0;Summer;No Holiday;Yes"
"07/06/2018;716;6;181;88;11;272;16;3;0;0;Summer;No Holiday;Yes"
"07/06/2018;1551;7;186;85;2;307;16;16;0;0;Summer;No Holiday;Yes"
"07/06/2018;2317;8;189;82;23;326;157;44;0;0;Summer;No Holiday;Yes"
"07/06/2018;1342;9;205;73;16;364;154;123;0;0;Summer;No Holiday;Yes"
"07/06/2018;914;10;22;69;2;488;16;204;0;0;Summer;No Holiday;Yes"
"07/06/2018;967;11;234;62;18;603;156;287;0;0;Summer;No Holiday;Yes"
"07/06/2018;1099;12;25;56;3;715;156;319;0;0;Summer;No Holiday;Yes"
"07/06/2018;1071;13;267;47;24;806;144;326;0;0;Summer;No Holiday;Yes"
"07/06/2018;1116;14;282;44;17;644;147;311;0;0;Summer;No Holiday;Yes"
"07/06/2018;1171;15;293;41;2;609;146;263;0;0;Summer;No Holiday;Yes"
"07/06/2018;1442;16;293;41;2;905;146;195;0;0;Summer;No Holiday;Yes"
"07/06/2018;2002;17;282;51;33;879;17;173;0;0;Summer;No Holiday;Yes"
"07/06/2018;3221;18;256;57;27;1217;164;96;0;0;Summer;No Holiday;Yes"
"07/06/2018;2649;19;24;60;28;1379;157;38;0;0;Summer;No Holiday;Yes"
"07/06/2018;2278;20;228;67;16;1219;163;6;0;0;Summer;No Holiday;Yes"
"07/06/2018;2161;21;215;69;26;942;155;0;0;0;Summer;No Holiday;Yes"
"07/06/2018;1939;22;209;71;1;763;154;0;0;0;Summer;No Holiday;Yes"
"07/06/2018;1290;23;203;77;13;770;161;0;0;0;Summer;No Holiday;Yes"
"08/06/2018;926;0;191;82;22;874;159;0;0;0;Summer;No Holiday;Yes"
"08/06/2018;769;1;188;84;17;658;16;0;0;0;Summer;No Holiday;Yes"
"08/06/2018;525;2;186;84;25;619;158;0;0;0;Summer;No Holiday;Yes"
"08/06/2018;365;3;186;83;29;889;156;0;0;0;Summer;No Holiday;Yes"
"08/06/2018;255;4;185;82;2;1072;153;0;0;0;Summer;No Holiday;Yes"
"08/06/2018;299;5;186;81;8;1205;152;0;0;0;Summer;No Holiday;Yes"
"08/06/2018;744;6;188;78;2;1259;148;1;0;0;Summer;No Holiday;Yes"
"08/06/2018;1544;7;191;73;2;1300;141;3;0;0;Summer;No Holiday;Yes"
"08/06/2018;2348;8;197;69;2;1448;138;54;0;0;Summer;No Holiday;Yes"
"08/06/2018;1283;9;212;62;17;1384;136;145;0;0;Summer;No Holiday;Yes"
"08/06/2018;1002;10;219;62;17;1664;142;136;0;0;Summer;No Holiday;Yes"
"08/06/2018;1095;11;219;64;24;1359;147;103;0;0;Summer;No Holiday;Yes"
"08/06/2018;1256;12;231;56;16;1222;138;171;0;0;Summer;No Holiday;Yes"
"08/06/2018;1314;13;242;58;19;1015;154;187;0;0;Summer;No Holiday;Yes"
"08/06/2018;1249;14;25;54;22;1146;15;186;0;0;Summer;No Holiday;Yes"
"08/06/2018;1416;15;262;51;33;1104;152;287;0;0;Summer;No Holiday;Yes"
"08/06/2018;1668;16;266;49;32;1200;15;235;0;0;Summer;No Holiday;Yes"
"08/06/2018;2314;17;269;49;23;1210;152;172;0;0;Summer;No Holiday;Yes"
"08/06/2018;3309;18;262;54;22;1183;161;88;0;0;Summer;No Holiday;Yes"
"08/06/2018;2797;19;245;63;31;970;169;46;0;0;Summer;No Holiday;Yes"
"08/06/2018;2476;20;226;71;18;856;17;11;0;0;Summer;No Holiday;Yes"
"08/06/2018;2337;21;212;77;17;638;169;0;0;0;Summer;No Holiday;Yes"
"08/06/2018;2140;22;205;78;9;550;165;0;0;0;Summer;No Holiday;Yes"
"08/06/2018;1672;23;20;79;14;510;162;0;0;0;Summer;No Holiday;Yes"
"09/06/2018;1247;0;197;83;15;390;167;0;0;0;Summer;No Holiday;Yes"
"09/06/2018;1029;1;197;81;6;419;163;0;0;0;Summer;No Holiday;Yes"
"09/06/2018;732;2;194;84;7;382;166;0;0;0;Summer;No Holiday;Yes"
"09/06/2018;535;3;191;84;6;421;163;0;0;0;Summer;No Holiday;Yes"
"09/06/2018;352;4;19;83;4;473;16;0;0;0;Summer;No Holiday;Yes"
"09/06/2018;262;5;19;85;4;467;164;0;0;0;Summer;No Holiday;Yes"
"09/06/2018;381;6;19;84;5;440;162;5;0;0;Summer;No Holiday;Yes"
"09/06/2018;616;7;202;73;11;708;151;41;0;0;Summer;No Holiday;Yes"
"09/06/2018;963;8;219;62;9;1071;142;103;0;0;Summer;No Holiday;Yes"
"09/06/2018;1102;9;24;55;18;1411;143;181;0;0;Summer;No Holiday;Yes"
"09/06/2018;1156;10;258;49;13;1442;142;242;0;0;Summer;No Holiday;Yes"
"09/06/2018;1200;11;272;46;17;1301;145;288;0;0;Summer;No Holiday;Yes"
"09/06/2018;1462;12;282;42;14;1563;14;284;0;0;Summer;No Holiday;Yes"
"09/06/2018;1583;13;288;42;2;1438;146;238;0;0;Summer;No Holiday;Yes"
"09/06/2018;1744;14;301;35;14;1583;129;253;0;0;Summer;No Holiday;Yes"
"09/06/2018;1890;15;296;40;25;1546;145;196;0;0;Summer;No Holiday;Yes"
"09/06/2018;2297;16;287;40;25;1474;137;1;0;0;Summer;No Holiday;Yes"
"09/06/2018;2355;17;282;39;29;1653;129;7;0;0;Summer;No Holiday;Yes"
"09/06/2018;1934;18;273;42;12;2000;132;19;0;0;Summer;No Holiday;Yes"
"09/06/2018;1058;19;257;47;18;2000;135;4;0;0;Summer;No Holiday;Yes"
"09/06/2018;246;20;237;62;16;1402;159;0;4;0;Summer;No Holiday;Yes"
"09/06/2018;225;21;224;72;15;1816;17;0;1;0;Summer;No Holiday;Yes"
"09/06/2018;776;22;21;75;13;2000;163;0;0;0;Summer;No Holiday;Yes"
"09/06/2018;766;23;207;66;16;2000;141;0;0;0;Summer;No Holiday;Yes"
"10/06/2018;483;0;202;66;15;2000;136;0;0;0;Summer;No Holiday;Yes"
"10/06/2018;375;1;197;71;12;1986;142;0;5;0;Summer;No Holiday;Yes"
"10/06/2018;162;2;192;69;13;2000;133;0;0;0;Summer;No Holiday;Yes"
"10/06/2018;150;3;186;78;8;1997;146;0;0;0;Summer;No Holiday;Yes"
"10/06/2018;174;4;183;72;17;2000;131;0;0;0;Summer;No Holiday;Yes"
"10/06/2018;138;5;184;70;14;2000;128;0;0;0;Summer;No Holiday;Yes"
"10/06/2018;216;6;183;71;9;2000;129;0;0;0;Summer;No Holiday;Yes"
"10/06/2018;313;7;184;68;6;2000;123;4;0;0;Summer;No Holiday;Yes"
"10/06/2018;619;8;19;65;2;2000;122;28;0;0;Summer;No Holiday;Yes"
"10/06/2018;786;9;192;65;14;2000;124;34;0;0;Summer;No Holiday;Yes"
"10/06/2018;942;10;202;62;18;2000;126;82;0;0;Summer;No Holiday;Yes"
"10/06/2018;1074;11;213;56;15;1989;121;118;0;0;Summer;No Holiday;Yes"
"10/06/2018;1442;12;232;50;22;1988;121;245;0;0;Summer;No Holiday;Yes"
"10/06/2018;1752;13;242;48;12;1968;124;219;0;0;Summer;No Holiday;Yes"
"10/06/2018;1985;14;241;51;11;2000;133;158;0;0;Summer;No Holiday;Yes"
"10/06/2018;2182;15;248;49;12;2000;133;134;0;0;Summer;No Holiday;Yes"
"10/06/2018;2333;16;248;51;16;2000;139;117;0;0;Summer;No Holiday;Yes"
"10/06/2018;2431;17;246;52;13;2000;14;82;0;0;Summer;No Holiday;Yes"
"10/06/2018;2367;18;241;53;13;2000;139;48;0;0;Summer;No Holiday;Yes"
"10/06/2018;2267;19;234;55;1;2000;138;12;0;0;Summer;No Holiday;Yes"
"10/06/2018;2300;20;228;55;13;2000;132;1;0;0;Summer;No Holiday;Yes"
"10/06/2018;2026;21;221;55;15;2000;126;0;0;0;Summer;No Holiday;Yes"
"10/06/2018;1634;22;215;55;18;2000;12;0;0;0;Summer;No Holiday;Yes"
"10/06/2018;1191;23;209;56;15;2000;117;0;0;0;Summer;No Holiday;Yes"
"11/06/2018;918;0;203;58;14;2000;117;0;0;0;Summer;No Holiday;Yes"
"11/06/2018;555;1;198;59;13;2000;115;0;0;0;Summer;No Holiday;Yes"
"11/06/2018;353;2;192;60;15;2000;112;0;0;0;Summer;No Holiday;Yes"
"11/06/2018;232;3;188;61;13;2000;111;0;0;0;Summer;No Holiday;Yes"
"11/06/2018;194;4;188;60;1;2000;108;0;0;0;Summer;No Holiday;Yes"
"11/06/2018;324;5;188;61;12;2000;111;0;0;0;Summer;No Holiday;Yes"
"11/06/2018;807;6;186;61;8;2000;109;3;0;0;Summer;No Holiday;Yes"
"11/06/2018;1629;7;191;59;11;2000;108;38;0;0;Summer;No Holiday;Yes"
"11/06/2018;2375;8;207;55;15;2000;113;123;0;0;Summer;No Holiday;Yes"
"11/06/2018;1307;9;222;48;17;1889;106;177;0;0;Summer;No Holiday;Yes"
"11/06/2018;992;10;237;47;13;2000;117;267;0;0;Summer;No Holiday;Yes"
"11/06/2018;1107;11;232;52;14;2000;127;153;0;0;Summer;No Holiday;Yes"
"11/06/2018;1204;12;232;52;12;2000;127;82;0;0;Summer;No Holiday;Yes"
"11/06/2018;1033;13;237;49;12;2000;123;104;0;0;Summer;No Holiday;Yes"
"11/06/2018;1075;14;239;47;1;2000;118;97;0;0;Summer;No Holiday;Yes"
"11/06/2018;1240;15;222;60;13;1907;14;34;0;0;Summer;No Holiday;Yes"
"11/06/2018;1220;16;22;60;18;2000;138;14;0;0;Summer;No Holiday;Yes"
"11/06/2018;1475;17;207;72;34;2000;154;11;0;0;Summer;No Holiday;Yes"
"11/06/2018;1491;18;198;80;39;2000;162;12;0;0;Summer;No Holiday;Yes"
"11/06/2018;873;19;194;85;12;1651;168;8;5;0;Summer;No Holiday;Yes"
"11/06/2018;1280;20;191;84;17;2000;163;4;0;0;Summer;No Holiday;Yes"
"11/06/2018;1647;21;19;82;1;2000;158;0;0;0;Summer;No Holiday;Yes"
"11/06/2018;1117;22;19;76;1;2000;146;0;0;0;Summer;No Holiday;Yes"
"11/06/2018;384;23;182;93;8;460;17;0;35;0;Summer;No Holiday;Yes"
"12/06/2018;470;0;18;94;7;1906;17;0;1;0;Summer;No Holiday;Yes"
"12/06/2018;454;1;177;92;9;1958;163;0;0;0;Summer;No Holiday;Yes"
"12/06/2018;385;2;177;87;12;2000;155;0;0;0;Summer;No Holiday;Yes"
"12/06/2018;206;3;175;87;5;1995;153;0;0;0;Summer;No Holiday;Yes"
"12/06/2018;144;4;175;84;8;2000;147;0;0;0;Summer;No Holiday;Yes"
